Teachers,coach,the,students,to,learn,whatever,topic,they,are,covering,.,Teachers,coach,the,students,to,learn,whatever,topic,they,are,covering,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This,is,a,pretty,direct,metaphor,.,A,coach,is,just,a,teacher,of,athletes,and,athletes,are,students,of,their,coaches,so,the,comparison,works,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Athletes,apply,the,advice,and,training,from,their,coaches,when,theyre,on,the,field,playing,their,respective,sport,.,In,comparison,we,utilize,the,advice,from,our,teachers,in,our,everyday,lives,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
If,you,think,about,life,as,a,game,or,the,game,then,it,only,makes,sense,to,think,of,college,teachers,as,the,coaches,in,this,situation,and,their,student,would,be,the,athlete,as,expressed,in,the,above,mentioned,metaphor,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yeah,this,is,TRUE,if,you,get,a,teacher,who,actually,pushes,you,.,Some,teachers,are,like,guards,and,the,students,are,prisoners,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
It,shows,that,a,teacher,is,someone,who,leads,their,students,and,is,a,mentor,to,them,just,like,a,coach,is,with,athletes,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,college,professor,is,like,a,coach,because,theyre,helping,to,prepare,students,the,athletes,in,the,metaphor,for,achieving,their,goals,later,in,life,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This,sentence,could,mean,that,teachers,since,they,have,studies,their,particular,subject,for,years,are,as,experienced,as,coaches,are,with,their,choice,of,sport,.,Students,who,are,in,training,like,athletes,are,going,through,rigorous,practices,in,order,to,become,the,best,they,can,in,the,topic,they,are,learning,about,from,the,teachers,or,coaches,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Teachers,are,like,coaches,because,they,fill,similar,roles,helping,others,to,fulfill,their,potential,and,giving,them,tips,on,how,to,do,it,better,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The,teacher,imparts,wisdom,onto,students,who,are,asked,to,perform,essentially,within,the,classroom,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,teacher,could,be,like,a,coach,because,they,teach,you,how,to,perform,skills,and,students,are,athletes,who,must,perform,skills,to,the,best,of,their,abilities,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I,think,that,the,part,of,students,are,like,athletes,means,that,they,already,have,some,interest,in,what,the,sport,in,this,case,subject,is,but,I,dont,think,thats,accurate,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Teacher,is,like,a,coach,because,they,both,are,the,educational,leaders,.,Students,are,like,athletes,because,they,are,the,people,who,learn,from,the,leaders,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
It,means,that,students,are,to,be,shaped,and,trained,by,their,teachers,so,an,effective,teacher,is,necessary,for,an,effective,student,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I,understand,that,a,college,teachers,push,students,to,learn,but,the,idea,that,we,are,athletes,is,disingenuous,in,my,opinion,because,athletes,always,seem,to,strive,for,greatness,.,most,students,are,just,trying,to,pass,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,Coach,calls,the,plays,makes,decisions,about,who,belongs,where,and,when,.,The,students,or,athletes,have,to,listen,to,the,coach,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Teachers,provide,the,materials,to,the,students,like,coaches,do,to,athletes,.,It,is,the,students,responsibility,to,put,it,to,use,to,succeed,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,college,teacher,as,mentioned,in,my,last,answer,should,inspire,.,i,think,that,that,is,similar,to,how,a,coach,behaves,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
College,teachers,lead,their,class,and,direct,their,students,much,like,a,coach,would,.,Students,are,like,athletes,because,they,have,to,practice,what,they,have,been,taught,and,perform,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,teacher,can,be,like,a,coach,in,the,sense,that,they,must,work,with,their,students,to,get,through,complicated,situations,and,to,learn,how,to,efficiently,navigate,them,.,They,are,helping,guide,their,students,to,success,just,like,a,good,coach,would,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The,college,teacher,can,serve,as,a,mentor,to,students,and,guide,them,as,opposed,to,merely,assessing,them,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,college,teacher,can,be,like,a,coach,because,they,are,the,leader,and,organize,everything,.,The,athletes,work,for,a,common,goal,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,coach,encourages,and,helps,the,athletes,improve,their,skills,but,the,athletes,are,the,ones,who,ultimately,get,the,works,done,.,Both,a,coach,and,teacher,are,the,facilitators,of,the,knowledge,while,the,athletes,and,students,are,the,ones,who,apply,this,knowledge,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The,teacher,is,preparing,the,students,with,knowledge,and,helping,them,practice,for,the,big,game,of,life,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This,is,kind,of,TRUE,.,However,I,feel,like,coaches,want,their,whole,team,to,succeed,.,This,isnt,necessarily,TRUE,with,teachers,.,They,dont,care,if,you,fail,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
It,sounds,like,teachers,are,meant,to,stand,on,the,sidelines,and,guide,.,Its,like,they,speak,from,experience,practice,and,their,own,attempts,.,I,am,not,sure,thats,all,teachers,and,coaches,are,not,expected,to,be,empathetic,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The,teacher,is,there,to,teach,and,help,the,students,.,The,students,are,there,to,learn,and,get,feedback,from,teacher,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,coach,is,typically,a,former,athlete,that,is,older,and,is,there,to,inspire,their,protege,.,Students,are,athletes,in,that,they,are,typically,the,ones,demonstrating,their,knowledge,as,they,are,learning,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
College,teachers,can,be,like,coaches,to,their,students,in,that,they,inspire,encourage,and,drive,them,to,do,and,be,the,best,that,they,can,be,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This,is,a,good,comparison,.,Like,a,coach,a,teacher,has,to,do,all,they,can,to,get,the,very,best,out,of,their,students,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,college,teacher,is,like,a,coach,because,they,have,knowledge,that,the,students,athletes,are,looking,to,use,or,expedite,.,With,the,guidance,from,the,college,teacher,coach,they,can,optimally,use,the,information,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The,teacher,is,preparing,the,students,for,the,big,game,.,The,big,game,is,a,career,and,life,.,They,lay,out,the,plan,like,coaches,on,how,to,succeed,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Teachers,can,help,students,to,compete,in,life,and,in,their,future,careers,similar,to,how,coaches,teaches,athletes,to,compete,in,games,or,meets,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,teacher,and,coach,can,provide,the,overall,strategy,to,succeed,but,its,up,to,the,students,and,athletes,to,make,it,happen,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,college,teacher,is,like,a,coach,in,that,they,prepare,their,students,for,tests,exams,and,life,through,their,course,similar,to,how,a,coach,prepares,athletes,for,a,game,or,tournament,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The,teacher,is,the,person,who,pushes,and,urges,and,encourages,the,students,sometimes,to,the,point,of,frustration,in,order,to,strengthen,their,skills,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Because,a,coach,would,teach,a,athlete,how,to,play,a,sport,while,a,teacher,would,teach,a,student,about,a,certain,subject,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The,teacher,is,the,person,responsible,for,getting,the,individuals,to,work,toward,a,common,goal,of,passing,the,class,or,getting,a,specific,grade,in,the,class,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,teacher,acts,like,a,coach,because,they,guide,you,through,your,learning,like,a,coach,would,guide,you,to,learn,techniques,athletically,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,teacher,is,guiding,and,mentoring,students,similarly,to,a,coach,and,their,athletes,.,Quite,self,explanatory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,teacher,is,guiding,and,encouraging,of,students,.,Giving,student,the,means,to,succeed,but,ultimately,letting,them,work,it,out,on,their,own,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
