I think of a person who is intellectual open and always learning. It is a person who loves to discover new things and enjoys a good conversation. They like tossing around ideas.,A teacher molds the students thoughts and ideas. They help the student form into a person who thinks for themselves.,A teacher carefully cultivates the student into becoming a successful person. The teacher gives the student the things the student needs to successfully grown into a productive person just like a gardener cultivates the plant.,The teacher is the person who guides the student like a coach on a sports team. He or she helps them develop skills to be a success.,I really do not understand or relate to that analogy. I guess the teacher can be considered as having all the tools that a student needs to succeed and the students just need to pick and use the tools.,The teacher shows the student the way and how to navigate the educational process of learning a skill. The teacher guides them through the path of learning.,The teacher is the overseer of the vessel that is education. The students are workers that help keep the ship going and they defer to the captain for help in their educational journey.,I like it because I believe the teacher is an overseer who guides the student in education. They help them develop the tools they need in mastering the educational system. This metaphor was seen several times in my past college career. A teacher helped me learn new skills to become a productive member of the work force and life.
College teachers are very intelligent. They have expertise in their subject or area and like to share their knowledge with others. Most of my college professors were a bit out of touch with their students.,I tend to disagree with this because I dont think teachers are meant to mold students. They are meant to educate and inspire present information with the intention of having their students form their own ideas and assertions.,I love this simile! A teacher gardener guides and encourages and nourishes a student plant with what it needs to excel.,Again this is a simile not a metaphor. A teacher much like a coach is an encourager a guide on the side a person in charge a leader. Students are like athletes in that they listen and respond to the coach and they work hard.,This does not make as much sense. An app store suggests that the user has a choice as to which app they might pick. The students however doesnt get to choose the topic of study in a teachers class.,This simile reminds me of a history teacher. A tour guide would take you around and show you the most important places and things. A teacher does the same whether it be in history or science math or music. The teacher tour guide shows the student tourist all of the important elements of their discipline.,Though that is not a metaphor it is a simile it does make sense in relation to teaching. The teacher is the one with the power and knowledge much like a captain while a student is like a sailor being guided by the captain.,This fits my impression for a few different reasons. First tour guides and tourists have a kind of impersonal relationship. It is a short but influential relationship. Second the tour guide has a wealth of information on a particular subject and the tour guide wants to learn or hear about this information much like a teacher and student. Third a tour guide is a leader of a group and the tourists are the group that follows the tour guide much like a teacher and student relationship.
A smart person that is patient with kids. A friendly person that is helpful for the society. They are very patient to graduate college and become a college teacher. It shows a teachers intelligence to teach at that level.,The teacher sculpts the clay for their children that they are teaching. They are molding them on how to have morals and intelligence. The children have to be sculpted in order to learn and succeed.,The teacher is more like the plants because they are already made and are adults teaching the children. They have built themselves up like a plant and now the gardener the children have to do work and find success like the teacher taught them.,That is true teachers are like coaches and the students are like athletes because the teachers is teaching them on how to do good work and succeed. Just like a football game the coach is teaching his players on how to win and succeed.,The teachers are already made and is teachers are teaching their children. The children need to do work in action to succeed with what the teacher taught them.,The teacher is head and teaches the kids on how to solve problems and be a better person. Teachers are like tour guides because they are being looked upon to be taught right and do good in school.,Yes teachers are like captains because they are the leaders for the children. The children are like sailors because they have to learn how to sail before they can become good and successful.,I was once a athlete and did great in school as well in high school. I chose this one because the teacher is the leader and the athletes are the followers. The coaches teaches his team how to do good and win and be successful. Same as the attitude a good teacher should have.
Someone very educated and trained who cares a lot about knowledge and wanting to share it with others. I think of someone dedicated to lifelong learning.,This is somewhat true in the sense that the teacher is molding and shaping the students through what they teach them and what they learn but especially for older students I would say this puts too much emphasis on the power of the teacher and doesnt give any power to students. Students arent just helpless lumps of clay. They also participate and can contribute to the outcome.,The teacher spends time tending to their students just like a gardener does and doing things to nurture them and help them grow like water them give them food make sure they have good conditions to thrive. If they do this they will grow and thrive. If they neglect the students they will wilt and not learn.,I think this is true. A coach teaches encourages and supports athletes as they progress and work to achieve their goals. Teachers do the same thing for students and it is an ongoing collaborative relationship that results in achievement if done properly or lack of success if no work and effort are put into it.,I can see this being true. Students are able to go to the store and get what they need and use it to their benefit. Same thing with a teacher and a class. This puts power in the hands of the students to pick and choose what they want to learn from the teacher just like they pick and choose at an app store.,This is somewhat true in the sense that the teacher is a guide showing the tourists around and showing students what there is to see. It is up to the students what they want to make of it and if they want to explore it further,I dont really think this is true. A captain is in charge of a ship and the sailors all do what the captain says to do in order to keep the ship going. In this metaphor what is the ship? I dont see anything that it could possibly represent. I mean in a tiny sense this is true because the captain is in charge and the sailors are doing what he says but a classroom shouldnt just be a dictatorship.,I think it fits best because it puts empowerment into the hands of the students and gives them the responsibility of picking the right tools from the class and teacher and using them to their benefit rather than implying its the teachers responsibility.
A college teacher helps their students to think of topics from different perspectives and foster independent thinking. They also help prepare students for their chosen career.,While I agree that teachers help to mold students I again feel that students must engage and have an active role in molding themselves as well.,This is also a good metaphor students grow and change with their teachers aid and each student becomes a unique individual.,I definitely agree here because with this metaphor the students can vary in ability based on how well they listen to the coach and their individual motivation and athletic ability.,This partially applies but in the case the active and passive role of the metaphor is flipped. Here it seems the student actively seeks information and the teacher provides it. However the teacher also provides information the student didnt even realize they were looking for.,I think the student has more of an active role in learning and the idea of being a tourist is very passive.,The teacher leads the ship and the students follow. I agree but I also think it makes the students seem like blind sheep.,I liked this metaphor because it emphasizes the advising and teaching role of the teacher and the individuality of the students. They are not all being molded the same or taking all of the nurturing from the teacher but instead growing and changing in their own ways.
An accomplished professional in his or her field he or she is capable of imparting this knowledge to others.,The students are not unmolded raw material they are thinking sentient beings. They shouldnt be sculpted rather they should be given the information without any external spin and allowed to make decisions for themselves.,I dont agree that students are really plants because theyre sentient beings capable of making their own decisions. However I do agree that a teacher should nurture knowledge and help the students grow.,The coach guides the general direction of the team but in a classroom theres no single real world objective like there is on a team. Hopefully the teacher or coach will impart some knowledge on the students or athletes along the way.,The students should not pick and choose what they want to learn. Theyre paying to be there for a reason. Theres a vast breadth of knowledge in both the app store and the teacher but the students should try to absorb a lot more of it percentage wise from a teacher than they do an app store.,There is a lot about a certain topic to learn and the teacher knows it well making them the tour guide. The students do not so theyre the tourists learning from the more experienced individual.,The whole classroom is heading towards a specific destination that is knowledge and the teacher guides that. However the sailors are free to make decisions as they choose.,There is objective knowledge and there is subjective experience. A tour guide tries to incorporate both which is what a good teacher should do.
A college teacher is a presenter. They dont guide you by the hand like a teacher in secondary school or in elementary school. They bring you to the information you need but your own effort is needed to digest the material.,I dont believe so in this case it applies much. Sometimes a teacher will mold students with their own values and their own perspective of the world but more often I see them as less engaged with the students in making them follow a certain way. Although it can happen and there is a sort of rough around the edges aspect that does apply in my opinion.,I could see this being apt if the students are getting a lot from the experience and growing like a plant. But this metaphor places more of the responsibility on the teacher and in real life it is the students who have to mature or wither not the gardener.,I dont believe this applies unless the students are in some sort of academic team or under the mentorship of a professor. But most teachers dont meet this level of leadership or guidance at least for the majority of their students.,I can agree with this one the teacher is an app store with all the information and the knowledge. The students then based on their own focus and desire to engage will opt in or not. Some students users will make sure to get the most of the experience and pay extra to get more out of the experience.,I mentioned this in a previous response actually. I completely agree the teacher is showing them the importance of wherever they are and the tourists have the choice to either pay attention and ask more or allow themselves to get distracted. This captures university exactly in my opinion.,I dont see this one applying too much most teachers in college are not leaders unless theyre deans or heads of some organization. So I dont strongly disagree but most teachers arent looking to navigate their own ship with the students as crew. Maybe time to time in certain settings. In general the teacher is more like a tour boat guide.,Mentioned it previously but it fits perfectly because the teacher is a tour guide showing the students what is important and what they need to focus on. A great teacher will be full of knowledge and know how to engage and keep the students interested while also educating them on what they need to know. But like a tourist the students can either pay attention and ask questions or challenge it or not pay attention at all. This captures university in the US very well for me although in graduate school this changes a bit.
When I think of a college teacher I think of someone who is educated and inspiring. I think of someone who loves to teach others but took their education to the next level to reach higher goals of teaching.,I can see this as teachers help shape students.,Just like a gardener helps plants grow a teacher helps students grow.,A coach guides athletes just a teacher guides students.,I dont think this one is a realistic example.,Teachers guide students like tour guides guide tourists.,Teachers guide students along just like a captain guides a ship.,It just seems like the most realistic metaphor. Coaches teach athletes what to do and they do it and same with teachers and students.
At this level teachers are scholars in a particular subject in which they have passion. They may do research publish or be otherwise engaged in the subject outside of teaching.,A little too strong but yes there is an aspect of molding when it comes to teaching. The professor often is getting students to think in a certain way to develop certain critical skills.,This is better than the sculpture analogy because it has the same strengths but puts more limits on the teacher. Plants grow due to many factors. The gardener tries to influence but like a teacher is limited.,Very much. Coaches are teachers and they have a lot of authority. Students must do what the teacher says and not everyone makes the cut. Students like athletes are judged by performance.,One has control over an app. It does what you want and results are often personalized. A college teacher is an authority who presides over you. You do what the teacher wants.,Allan Bloom uses this metaphor in his classic The Closing of the American Mind. One of his students called him the worlds greatest tour guide. In his view the role of the teacher is to guide the student through history to expose the student to new ways that are not easily viewable by oneself. He uses Platos analogy of the cave as an example.,This works. Not all the time but works especially for advanced classes. Here the teacher and student are on the same team trying find the truth or reach a destination. This is how seminars are often taught. But introductory classes are different. Students cannot yet help the professor the way a sailor helps the captain.,Since I referenced Allan Bloom in my response Ill quote him now One of the most flattering things that ever happened to me as a teacher occurred when I received a postcard from a very good student on his first visit to Italy who wrote You are not a professor of political philosophy but a travel agent. Nothing could have better expressed my intention as an educator. He thought I had prepared him to see. Then he could begin thinking for himself with something to think about. The real sensation of the Florence in which Machiavelli is believable is worth all the formulas of metaphysics ten times over. Education in our times must try to find whatever there is in students that might yearn for completion and to reconstruct the learning that would enable them autonomously to seek that completion.
Someone who has gone out of their way to get knowledge to others. Someone who wants to make and work just enough to get tenure.,Its like a teacher is sculpting the student into a model of something that needs to be made.,The teacher is watering the students with knowledge and feeding them nutrients so that they can grow big and strong.,Teachers are going out their way to try and teach people things they need to be able to grow into being adults and go down the path they choose.,This honest to god makes no sense at all in any way shape or form.,That would imply the students are only there for a little bit and that they are just walking through the area.,That would be like they were all headed to the same goal. A teacher is not on the same boat as the students.,It shows that teachers are feeding and watering students so that they can grow tall and into good plants.
I think of a college teacher as someone very intelligent and knowledgeable in their field of study. They are usually very articulate and communicate well.,This analogy is okay. I can see it at least that the sculptor forms the clay but students are learning from the teacher it is not necessarily a forming experience.,This is a decent metaphor. The teachers impart knowledge that helps the students grow just like a gardener feeds and waters the plants to help them grow.,I like this analogy. Coaches help athletes grow and learn about their sport just like a teacher helps students.,I dont like this metaphor much. The app store doesnt impart knowledge like a teacher does and we do not necessarily learn from apps.,This metaphor is okay. A tour guide leads the tour and shows the tourists things they have not seen before. This can be similar to a teacher.,I dont agree with this analogy. Sailors generally work for the captain but he doesnt normally teach them like a teacher.,It is very similar actually. The relationship is almost the same. Athletes learn from the coach like students learn from the teacher.
I think of someone who loves what they do. They are passionate and want to truly see their materials shared with others.,I can understand the molding of a student but I dont think that students are blocks of clay that are only molded into one planned thing. They mold themselves.,I could see what they mean. The gardener works to care for and tend to the plants. If they dont take careful action the plants could wither away to nothing. They could also grow out of control. A gardener would provide what they need to grow properly.,A student has the basic information and can find the information anywhere. Knowing how to apply the information properly is an art.,I dont even understand this one it doesnt make any sense to me.,I dont really care for this one. Yes the tour guide has the information and tourists want to learn. I just think its almost too literal and I just dont really care for it. You are not there to sightsee you are there to learn.,I guess this one works. The teacher is guiding the ship where they want and the sailors are learning as they go.,I explained it in the previous pages but it demonstrates heart and care.
A man or woman who shares knowledge they have with others through a variety of methods. A college teacher is focused on the success of their students in understanding the material.,College professors do not change students. Students personalities and core traits are established by college.,College teachers try to cultivate strong thinking skills. The course a student is on is pretty set like a plant but as with gardening a teacher can influence how well a student grows in their thinking.,A college teacher is like a coach they guide students to success. They are unlike a coach in that they show more compassion and do not bench people for poor performance.,College teachers dont give students what the students want when they want it like an app store. Teachers are the ones who choose what to share.,College teachers show new things to students like a tour guide. One difference is that college teachers form stronger bonds with their students as the term progresses.,A class of students is like a crew. The class and teacher share common goals and the teacher guides the class. Not a perfect metaphor as there can be more than one way to complete a task. On a ship there are set ways of doing things.,I like this metaphor because plants are going to be the plants they are going to be and it is the same with students. Some students grow to be great thinkers others struggle. A college teacher does their best to help each student reach their best potential like a gardener does with plants.
I think of someone who worked really hard. To get what they want. They are a smart person who makes good decisions constantly.,,I disagree because most things we are taught are useless. This applies more to parents than children.,,,,This makes more sense because they are steering you into a positive future.,I think it fits because they are steering you to a good future.
Someone who helps mold a student to their career so they are able to succeed in life and whatever they decide that they want to do in the future.,The teacher is molding the students into what they can be in the future and they are molding them like clay to be the best that they can.,Teachers help students grow just like plants in a garden start off as a seed and nothing then they grow because they are being taken care of.,I think a teacher can be like a coach where they are helping them and telling the what to do but I dont think they are much like a coach.,I dont think this has anything to do with teaching and teachers helping students at all.,I dont think this helps the metaphor at all teachers are not guiding the students but they are teaching them.,I dont think this has anything to do with teachers they are not training them like a job.,I prefer this metaphor the best because it shows how something can start small and a teacher helps them bloom and grow to be their best self.
Generally a thoughtful person who knows a lot and has some deep insight into things. They may be careful in what exactly they output as they only have limited time to educate students.,This is too heavy of an emphasis on the teacher as the sculpture has no role other than existing.,This is a pretty good metaphor as the teacher provides inputs and the student takes it and grows.,Decent in that the athletes perform the work and the teacher gives them advice and guidance.,A teacher does provide a service like an app. A student uses the teacher to gain their service knowledge. A person uses an app to gain something from it.,Not the best but there is some relevancy as the teacher does guide students through the world of knowledge and shows them important areas to study.,Doesnt really translate well. The captain and sailors exist for the purpose of getting the ship to a location not for the sake of sailors self improvement.,The teacher provides for the plant and the plant takes in what it is given and uses it to build itself up. It is a two party system in which each fulfills a role but the majority of the actual work is performed by the student but in the proper environment.
Some college teachers engage when they are teaching a subject where it makes things interesting. Others do not and simply read exactly what is in the textbook.,A teacher is molding your brain in the sense that you start out with some clay and slowly form it into something.,Like a garden you are trying to nurture your plants the same with a teacher they are slowly watching your brain grow.,A coach is someone who motivates his team. You can think of your classroom as a team and the teacher is motivating you.,I dont agree with this because you cant always pick your teacher like you can an app.,I kind of agree with this because when you go on a tour you are with someone who is knowledgeable about the area or object you are looking at. The same with the teacher they are the ones sharing their knowledge.,Because they are the ones teaching us something new. Just like a captain you follow the leader. Sailors are taught how to sail. Students are taught by listening to a subject matter from the expert.,I like the analogy of you start with a seed as a gardener and slowly watch it grow into something. Where as with a student you have a new one every semester to plant that seed and watch it grow.
They are frequently devoted to research and not great at working with students. This applies to a lot of them and they are frequently strict.,Teachers mold students into what they want. They can do that by teaching various things which mold the children and their lives.,Teachers have to water their students with knowledge. They feed knowledge to their students and have to keep their brains fresh and neat.,This doesnt have anything to do with learning and coaches dont really teach much of anything they just train the athletes. I dont really see the similarity.,Teachers are not like app stores. Maybe they are more like apps though and students are more like smartphone users. Each app is unique.,I can see how this is a good metaphor. It makes sense since teachers teach and students listen. Teachers need to show the world and students need to learn it.,Teachers must discipline others and lead the students like a captain of a ship. Sailors though dont really learn anything or are taught anything.,I prefer this because teachers are showing a new world of knowledge to students. Thus they are like tour guides and must show the sights to students tourists. It makes the most sense in a knowledge learning way. It makes the most sense because tour guides teach and tourists listen.
College teachers run the gamut but arent usually great people persons and often struggle with communication. College teachers are often better researchers or academics than they are actual teachers.,I agree partly with this. Students have much more influence on their own molding than the quote implies. However in general the educating and shaping of the students is in the hands of the professor. The students definitely have a degree of helplessness and impotence. Without the professors guidance and expertise there is only so much the students can do.,This seems very similar to the sculptor or clay metaphor and I agree with it to a degree. The growing and learning of the students is largely in the hands of the professor. They are the ones who know where theyre going and how they have to get there. However just like with the previous metaphor this one fails to place onus on the students themselves. Plants do basically nothing but sit there. Students must be far more active in their own educations to learn or accomplish anything regardless of the actions of the teacher.,While there is definitely a little bit of truth here since teachers and coaches arent completely dissimilar I dont agree with the notion that the class is necessarily like a team. Not everyone works together necessarily. Classes are more loose than that and students arent necessarily working towards a shared goal. True the goal is the same but that doesnt mean its a shared goal. Students are competing against one another largely and even the teacher may be seen as an antagonist.,Im not even sure I understand the metaphor and I definitely dont agree with it. The app store in this metaphor has a passive participation in the process while the students are placed in charge. Thats backwards and wrong. While the students are actively involved the teacher is the leader and isnt just a resource when and if the students feel like using it.,This is getting a little closer to something I would agree strongly with. I like the idea of this being a journey of sorts with the teacher being the learned one who knows the terrain and the students coming along for the trip. Theres no requirement for the students to be passive here but they can be if they choose to be. And the teacher knows not only where theyre going but how theyll get there and the details along the way.,I dont really agree with this for two primary reasons. First the ship metaphor implies a more complicated hierarchy and thats not really how a class works. In a class theres just one leader and everyone else is a follower as opposed to having levels of leadership. Second of all I never felt college classes had that feeling of everyone working towards the same goal. Not only were things organized more loosely than that but I felt the teacher was more of an antagonist than a leader. It was us against him or her.,I think this is most illustrative of the relationship between teachers and students. Teachers are the experts. They know where the class is going how theyre going to get there and the details along the way. The students are guided there by the teacher but they dont have to be passive can ask questions etc and they dont even have to pay attention if they dont want. The teacher would like them to follow and like them to pay attention but thats up to the students. The teacher is just a guide not a taskmaster or a teammate. It is ultimately the students responsibility to get things out of the tour. Also I dont think classmates are necessarily buddies or on the same team or anything like that. Theyre individuals who may or may not band together but they arent inherently interested in a shared goal with each other or even with the teacher. So the tour guide metaphor works there too.
An educated person who is dedicated to teaching and has a passion for improving others lives. They strive to make each student a better person. ,This makes sense because the teacher is molding their brains and personalities to be productive members of society.,A teacher tends to her students like a gardener as they help to make them grow as a person. ,This really resonates with me because a teacher is exactly like a coach academically for their students. ,I disagree with this because this statement has no hierarchy and generally makes no sense. ,I like this because it indicates the teacher is guiding them through life and showing them the different scenery so they can soak it all in. ,This one I do not like because it indicates students are just regular workers or even slaves to the captain. There is no learning aspect to this statement. ,It fits because a lot of my teachers have all had a hand in molding me to be the person I am today. 
A professor who is specialized in a certain subject and teaches several different courses at a college or university.,The metaphor makes sense since teachers tend to shape students way of thinking and help mold them into slightly different versions of themselves.,This metaphor makes sense since gardeners cultivate plants like teachers have to cultivate students to foster a positive learning experience and environment.,This metaphor makes sense because like a coach with athletes working toward winning games a teacher rallies their students to work toward goals such as exams and projects.,I dont really understand the reference here. It just doesnt make for a metaphor that translates well to teachers and students.,This metaphor makes sense because a tour guide illustrates and enables tourists to see and experience things that they would not otherwise without their help similar to how a teacher guides their students to learn.,It makes sense since a professor tends to lead a class of students like a captain would lead a ship.,I prefer this metaphor because I believe it most accurately captures the essence of the teacher or student relationship. Students have to grow on their own but teachers are there to foster their growth and development.
When I think about a college teacher I think about a teacher with a little more freedom than a high school teacher.,A teacher is like a sculptor and students are like clay because the teacher is shaping the students minds by teaching them.,A teacher is like a gardener and students are like plants because the water is the knowledge that the teacher is giving the students. The more knowledge the more the students have a chance to grow.,A teacher is like a coach and students are like athletes because the teacher is pushing the students to new heights by teaching them.,I dont see how teachers and app stores have any similarities. An app store has so much information good and bad. A teachers job is to give meaningful information and not all apps give meaningful information. ,A teacher is like a tour guide and the students are like tourist because the teacher is showing the students all there is to know about where they are headed.,The teacher is like a captain because the teacher is the head of the classroom and the students are like sailors because they are under the teacher.,My college years shaped the way I see the world today
A college teacher is smart and can communicate ideas. They are knowledgeable and helpful to students.,Teachers dont have that much influence on students. Students dont start out as a blank slate.,A teacher doesnt raise and care for students from birth like a gardener does with plants. A gardener is more like a parent.,I disagree because I think coaches are more authoritative than a teacher. Teachers also arent as close to their students as coaches are with their team.,I disagree because an app store doesnt care about smartphone users and app users are more in charge of the app store than students are in charge of the teacher.,I somewhat disagree because teachers go more in depth on topics than a tour guide would,I disagree because students dont just follow orders from a teacher like sailors do with captains.,I prefer this metaphor because coaches do teach their athletes and want them to succeed just like teachers want their students to succeed.
A reliable source of knowledge in different areas or topics that are academic in nature as a result this person can be trusted to teach.,A teacher helps us become who we want to be so in a sense we are like clay and the teacher helps us transform into a final product.,The teacher transforms the plants and shapes them to be great in many senses. ,A teacher shapes us and gives us advice and knowledge on how to become better every time. A coach is the same way they want the best for us.,The users use and store all the content that the app in this case the teacher provides.,The tour guide provides knowledge of the area and the tourists absorb that knowledge to know more.,The teacher is the leader in the classroom. They know how to steer the conversation about facts of the subject. The students or sailors must understand every command to get experience.,I think it has to do with training for the athletes the same with studying different subjects. 
Its a challenging job and a really important one. It is a job that should be taken seriously as it comes with many responsibilities. ,Its a great metaphor because it denotes that the teacher has experience sculptor and is responsible for molding young minds clay.,A teacher is like a gardener since they are attending to the plants students and giving them nourishment in the form of knowledge.,This is a great metaphor for the student teacher relationship because a coach is responsible for instilling and developing skills as well as motivating young athletes much like the teacher is responsible for instilling the required skills in all their students.,Very true because apps are so useful and help us with so many of our daily activities.,A tour guide imparts tips and useful information to tourists about a new place and so too does a teacher to students. ,This is a great metaphor for the student teacher relationships because a ships captain is responsible for steering the ship and the safety of all the passengers much like the teacher is responsible for steering all the students in the right direction. ,This one was my favourite metaphor because to me it explains so well the bond as well the relationship which students and teachers share. Students need the guidance of teachers like sailors need to be guided by their captain as he or she steers them forward onto the right course which could also be symbolic of their path or destiny. I have certainly felt similarly with my own experiences of the teaching that I have received in college.
When I think of a college teacher I think of someone who is progressive and liberal. I think of someone who is well educated and is open to different ideas. ,I agree with this metaphor because the teacher is the one who pushes his beliefs on the students. The teacher says what they think of an issue and the students agree with this or disagree with it. Some students get molded like clay. ,I somewhat agree with this metaphor in the sense that the teacher can mold the students into having certain beliefs about certain things. The teacher pushes their beliefs on students. ,I agree with this metaphor because teachers are the ones who guide students into what to study. Teachers are the ones who tell students what to study so they can improve in whatever the subject is ,I dont agree with this metaphor because I do not see the correlation between students being smartphone users and getting apps from the store,I agree with this metaphor in the sense that students follow the lead the teacher sets. The students are guided by the teacher. ,I agree with this metaphor because the sailors follow the lead of the captain. The students agree to study and listen to what the teacher is saying. The teacher is the one who sets the path that the students follow just like a captain of a ship sets the path for the sailors. ,I prefer this metaphor because I think it is the most accurate description of teaching. It fits my experiences of what I went through when I was studying in college. Teachers are coaches that push students to improve in certain areas. They direct them on what to study. 
A professor who is usually more focused on research than academics but will typically help you if you ask. They do not waste time coming after you if you dont make an effort first.,This is not as good because clay assumes the role of the molded. The sculptor can guide but there is a difference between sculpting your own image and guidance. Ideally you would guide them to build their own. This analogy turns it around slightly and dilutes the meaning.,Im not fond of this analogy because plants do not have the capability to respond outside of their original placement. They can grow but they cannot change no matter how the gardener tends to it. This is an important distinction and it is that distinction which makes this not so good.,Generally speaking coaches are there to plan the route provide guidance and help steer those under their care in the right direction. The students or athletes are responsible for the physical action of making that happen. In other words its on them to put in the effort.,The idea of a teacher being an app store and the students being smartphone users is a bit of a stretch but it does have similar meaning to the other analogies. Im not too fond of referring to the teacher as an app store though because it implies the students simply access knowledge at will. It says nothing about the teachers resources or longevity of the accessed information.,Not the best but it does have common points. The teach in this role acts as a guide but the students should not be labeled as tourists. It implies they are there only to consume. Tourism does not necessarily mean that as it could be a learning experience but it does sort of imply the former.,Its a little less refined than the coach and athlete analogy but its similar. The captain simply navigates and helps keep things in line as well as provides direction. The sailors are responsible for implementing this as well as taking care of their other responsibilities. Its not quite as good of an analogy though.,Again college students are not children. By that point in their lives they only need guidance and should be left alone to create their own paths. So in this context that would mean that the teacher simply coaches by giving game plans support and examples while the implementation is up to the students athletes. That is they must put forth the effort to succeed. It cannot be handed to them. Out of all the ones given this is the most accurate representation. 
A person who is very laid back and comfortable with not only themselves but in the situations they are put in daily. ,This is a perfect metaphor because it describes exactly how a teacher would carry themselves on numerous different occasions. So to me I understand it 100%.,This one is good too and really depicts a teacher and their operations they go through. Really showcasing how they carry themselves. ,I feel this is something that makes sense and you can actually see teachers being this way on a day to day basis. ,I dont really understand this one and nor do I think its a very descriptive way of telling how a teacher or someone is in this specific metaphor. ,This one to me doesnt make that much sense. I get what was going for it but I dont really like the comparinson. ,I feel that they are without them being how they act and carry themselves then whos going to lead the ship? Nobody if you ask me. ,To me it makes sense and really gets the metaphor hammered to you and you cant help but to understand. 
Learned professors keepers of all knowledge willing to disperse it to hundreds of eager students at a time.,And here we are back in the kinda sorta maybe category. I heard once that Michelangelo said that his job wasnt to carve the statue from the stone it was to simply remove all the bits that werent the statue. That the statue was already inside. I have a friend who works in clay. When shes throwing clay it almost feels like a battle to get the clay to go where she wants it to go. So that part could be accurate. I think a more accurate metaphor in this vein would be that the students were apprentices to the master sculptor their teacher and the teacher was merely teaching them how to cut away the bits of themselves that werent their true self.,This metaphor is more appropriate than the last one. Teachers do tend to their students nurturing them and helping them grow. They can even be the people who remove obstacles i.e. weeds from the students growth. The problem is that the teacher didnt plant the students. Their parents did. their parents instilled a basic love for learning or for subject matter so the students would want to grow in that area.,Ill go along with this one. Athletes must be taught the rules of the game. Athletes must be taught how to play. Athletes must be taught safety. Athletes must be taught gamesmanship and fair play. Athletes must be taught everything about their sport from the ground on up. The same can be said for philosophy economics higher mathematics linguistics physics and all the rest. ,Absolutely not. You dont get to walk into a classroom and tell your teacher Ok were going to talk about the history of the Cheerio today. Heres $1.99. The teacher sets the syllabus chooses the subject matter makes the choices drives the train steers the ship leads the tour decides the things. The students far in advance choose the courses maybe with a little knowledge of the instructor maybe without. Its the course they want not the teacher.,I think this metaphor is alright but not great. Not even good. It implies that students are only popping in for a quick visit to knowledge or learning before they head back home to ignorant bliss. And teachers are much more than tour guides. Tour guides show tourists the highlights only they dont get into the nitty gritty details the rich culture behind the village on the side of the mountain overlooking the bay. They just say And here we have Peaceful Village #274.,I like this metaphor a lot. The teacher is at the helm steering the ship to whatever port of call will be the most instructive. Maybe were learning about American agriculture today so off the boat goes to the port of Des Moines to learn about corn wheat and soy. Were the students shanghaied? Maybe a bit. But for the most part they signed on for this voyage.,First off Im enjoying the mental picture of some of my college professors as pirates shivering their timbers with eye patches and parrots on their shoulders. I think this metaphor is the most apt because the teacher sets the course its syllabus and exactly what will be taught just as a ship captain sets the course makes daily decisions to detour here or there and guides the shipboard operations all the while. Students pile in to a lecture hall or the cargo hold of the boat get their marching orders or syllabus and off they go to the port of Des Moines.
An experienced at least in engineering professional that wishes to impart their wisdom and knowledge upon a generation of young folks.,They mold students into their idea of a student but I think most molds are already defined.,They tend and grow their pupils intellectual health.,Coaches develop talent already there just refining it.,I dont use a cell phone.,Tour guides show points of interests just skimming the surface of area.,Even though a captain commands they do not educate the sailors on all workings of a ship.,They plant the seeds of knowledge tend to the growth of that knowledge and finally fine prune that knowledge guiding it.
